scene,det_id,cx,cy,bbox,area,score,rf,cnn,hsv,depth,clip,hsv_frac,lap_var
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,9,228,264,"(218, 249, 21, 31)",651,0.5794,0.3179,0.4803,1.0,1.0,0.5119,0.8386,1193.9347
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,10,420,247,"(409, 239, 23, 17)",391,0.5804,0.3179,0.4832,1.0,1.0,0.5141,0.7094,1221.363
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,11,267,249,"(252, 234, 30, 31)",930,0.5155,0.2841,0.4784,1.0,0.4865,0.512,0.7818,486.4557
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,12,400,222,"(395, 216, 11, 13)",143,0.5821,0.3131,0.4931,1.0,1.0,0.516,0.8243,1029.4584
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,13,100,210,"(78, 178, 45, 64)",2880,0.5351,0.3037,0.4721,1.0,0.6359,0.5049,0.7574,635.8696
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,14,117,177,"(104, 162, 26, 30)",780,0.5478,0.3037,0.485,1.0,0.7179,0.5135,0.6986,717.9481
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,15,60,169,"(53, 154, 15, 31)",465,0.8151,0.9544,0.5174,1.0,1.0,0.5101,0.5512,1040.7949
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,16,386,158,"(371, 142, 30, 33)",990,0.5338,0.3179,0.5162,1.0,0.4187,0.5092,0.8423,418.7294
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,17,273,155,"(257, 140, 32, 31)",992,0.5344,0.3179,0.5146,1.0,0.4299,0.5076,0.6142,429.8656
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,18,316,171,"(304, 136, 25, 71)",1775,0.5298,0.3179,0.4687,1.0,0.5452,0.5087,0.7792,545.2125
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,19,350,139,"(342, 134, 16, 11)",176,0.5498,0.3179,0.5186,1.0,0.57,0.5127,0.6506,569.9988
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,20,430,124,"(425, 116, 10, 16)",160,0.6365,0.5549,0.5037,1.0,0.6599,0.5076,0.2273,659.9291
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,21,102,117,"(96, 113, 13, 9)",117,0.4986,0.2985,0.4919,1.0,0.2203,0.5056,0.7467,220.2716
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,22,53,118,"(46, 111, 15, 14)",210,0.4926,0.2912,0.4981,1.0,0.1637,0.5074,0.5028,163.6837
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,23,148,123,"(123, 107, 50, 33)",1650,0.5311,0.3179,0.4877,1.0,0.4919,0.5167,0.5616,491.9033
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,24,275,113,"(267, 105, 17, 17)",289,0.5116,0.2916,0.487,1.0,0.3911,0.5074,0.9287,391.13
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,25,294,103,"(290, 97, 9, 12)",108,0.5058,0.3037,0.4718,1.0,0.344,0.5034,0.8056,344.0334
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,26,253,88,"(249, 81, 9, 14)",126,0.7576,0.9544,0.4897,1.0,0.5214,0.5042,0.6026,521.4184
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,27,67,89,"(39, 72, 57, 35)",1995,0.4939,0.2967,0.4723,1.0,0.2472,0.5128,0.5409,247.2304
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,28,134,68,"(124, 60, 21, 16)",336,0.5005,0.2968,0.4877,1.0,0.259,0.5043,0.7413,258.9857
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,29,496,19,"(486, 8, 21, 22)",462,0.7197,0.9568,0.5015,1.0,0.0923,0.51,0.5717,92.264
saffron43_jpg.rf.SIpEGc8ksZOxstGeny8q.jpg,30,271,10,"(257, 0, 29, 20)",580,0.5408,0.9641,0.5348,0.061,0.0396,0.5028,0.0122,39.642
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,1,496,438,"(481, 393, 31, 91)",2821,0.7127,0.9499,0.5118,1.0,0.0114,0.5192,0.7431,11.3713
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,2,108,350,"(72, 328, 72, 44)",3168,0.496,0.2893,0.5344,1.0,0.077,0.5321,0.8863,77.0451
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,3,402,346,"(369, 318, 67, 56)",3752,0.6097,0.6503,0.4821,1.0,0.1337,0.5172,0.6983,133.7219
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,4,161,317,"(154, 312, 15, 11)",165,0.7579,0.9544,0.4919,1.0,0.5172,0.5272,0.7069,517.2329
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,5,192,322,"(176, 295, 33, 54)",1782,0.6365,0.6239,0.4925,1.0,0.4576,0.5329,0.3283,457.596
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,6,150,270,"(141, 246, 18, 49)",882,0.5045,0.3127,0.4885,1.0,0.2407,0.5239,0.8956,240.6531
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,7,3,231,"(0, 214, 7, 34)",238,0.5117,0.9367,0.4929,0.0,0.1132,0.4944,0.0,113.1549
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,8,31,217,"(27, 210, 9, 14)",126,0.5302,0.9367,0.507,0.0,0.2494,0.4967,0.0,249.3587
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,9,380,104,"(366, 72, 29, 65)",1885,0.7449,0.9544,0.4945,1.0,0.3781,0.5013,0.2483,378.0809
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,10,4,57,"(0, 50, 8, 15)",120,0.7146,0.9538,0.5034,1.0,0.0454,0.4969,0.2725,45.4163
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,11,498,54,"(484, 36, 28, 37)",1036,0.507,0.9499,0.4937,0.0,0.0174,0.5006,0.0,17.4361
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,12,468,30,"(462, 21, 12, 19)",228,0.5077,0.9499,0.4846,0.0,0.0558,0.5019,0.0,55.7737
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,13,193,7,"(190, 0, 7, 15)",105,0.5136,0.9367,0.5053,0.0,0.0885,0.4922,0.0,88.4621
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,14,152,78,"(124, 0, 57, 157)",8949,0.645,0.9544,0.5001,0.5273,0.3051,0.5027,0.1055,305.1319
saffron46_jpg.rf.0wO7fNCD6FXZgokMyhIY.jpg,15,72,44,"(20, 0, 104, 88)",9152,0.6637,0.9435,0.4771,0.7474,0.17,0.5048,0.1495,169.9864
saffron47_jpg.rf.UqhFckizgWwc9QzySoPF.jpg,1,299,427,"(288, 415, 22, 24)",528,0.5386,0.5242,0.4949,0.8824,0.0547,0.5089,0.1765,54.6918
saffron47_jpg.rf.UqhFckizgWwc9QzySoPF.jpg,2,182,413,"(175, 409, 15, 9)",135,0.4549,0.5242,0.504,0.4497,0.0502,0.5012,0.0899,50.2001
saffron47_jpg.rf.UqhFckizgWwc9QzySoPF.jpg,3,308,384,"(300, 375, 16, 18)",288,0.6021,0.5497,0.5204,1.0,0.2756,0.5093,0.481,275.5971
saffron47_jpg.rf.UqhFckizgWwc9QzySoPF.jpg,4,367,367,"(353, 361, 28, 12)",336,0.5756,0.5201,0.5045,1.0,0.1702,0.5046,0.5583,170.2369
saffron47_jpg.rf.UqhFckizgWwc9QzySoPF.jpg,5,122,352,"(97, 327, 50, 51)",2550,0.4944,0.3025,0.4745,1.0,0.2243,0.5114,0.757,224.2718
saffron47_jpg.rf.UqhFckizgWwc9QzySoPF.jpg,6,462,212,"(413, 190, 99, 45)",4455,0.7138,0.9473,0.4876,1.0,0.1161,0.5144,0.5865,116.054
saffron51_jpg.rf.2hvK5ZX8CPcc8MvBYvQg.jpg,1,214,371,"(136, 296, 156, 151)",23556,0.4964,0.311,0.4841,1.0,0.1813,0.523,0.5272,181.2592
saffron51_jpg.rf.2hvK5ZX8CPcc8MvBYvQg.jpg,2,140,283,"(77, 246, 126, 75)",9450,0.5015,0.3087,0.5015,1.0,0.179,0.5362,0.5572,178.9962
saffron51_jpg.rf.2hvK5ZX8CPcc8MvBYvQg.jpg,3,329,182,"(288, 131, 83, 102)",8466,0.481,0.2985,0.4676,1.0,0.1286,0.5109,0.6754,128.5537
saffron52_jpg.rf.G5MpiBJpyGIY3rd3Tk4V.jpg,1,428,20,"(344, 0, 168, 41)",6888,0.4911,0.3087,0.5052,1.0,0.0621,0.5132,0.5636,62.0799
saffron533_jpg.rf.VUBrvR4B0VPfWoZWMuD2.jpg,1,254,476,"(250, 470, 9, 12)",108,0.81,0.9715,0.4857,1.0,1.0,0.5053,0.2183,1043.5579
saffron533_jpg.rf.VUBrvR4B0VPfWoZWMuD2.jpg,2,328,428,"(324, 420, 8, 17)",136,0.8124,0.9544,0.5098,1.0,1.0,0.5048,0.4293,1099.0955
saffron533_jpg.rf.VUBrvR4B0VPfWoZWMuD2.jpg,3,297,160,"(292, 153, 10, 14)",140,0.6397,0.5361,0.502,1.0,0.7637,0.5024,0.2115,763.6963
saffron533_jpg.rf.VUBrvR4B0VPfWoZWMuD2.jpg,4,505,39,"(498, 32, 14, 14)",196,0.532,0.3755,0.551,1.0,0.0776,0.5057,0.5654,77.6288
saffron56_jpg.rf.SO6CX6zjrrKTfA7CaqyE.jpg,1,199,372,"(182, 346, 35, 52)",1820,0.5457,0.3179,0.5149,1.0,0.5423,0.5286,0.7985,542.319
saffron56_jpg.rf.SO6CX6zjrrKTfA7CaqyE.jpg,2,195,258,"(190, 233, 10, 51)",510,0.6424,0.6519,0.517,1.0,0.3327,0.5178,0.8175,332.6808
saffron56_jpg.rf.SO6CX6zjrrKTfA7CaqyE.jpg,3,21,172,"(0, 131, 43, 82)",3526,0.5056,0.2944,0.4876,1.0,0.3187,0.5191,0.7319,318.6986
saffron57_jpg.rf.8AJf3CS5rmeWZlfTn7Ia.jpg,1,232,302,"(229, 295, 7, 15)",105,0.584,0.3179,0.4934,1.0,1.0,0.5191,0.6257,3984.0811
saffron57_jpg.rf.8AJf3CS5rmeWZlfTn7Ia.jpg,2,284,272,"(277, 266, 14, 12)",168,0.5825,0.3179,0.4893,1.0,1.0,0.5224,0.2997,4168.1713
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,1,7,508,"(0, 505, 15, 7)",105,0.6445,0.6415,0.56,1.0,0.2398,0.5106,1.0,239.8314
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,2,304,492,"(292, 480, 25, 25)",625,0.6782,0.725,0.4782,1.0,0.571,0.5169,0.8758,570.9556
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,3,103,436,"(92, 425, 23, 22)",506,0.6702,0.7877,0.4879,1.0,0.2373,0.5275,0.9966,237.3195
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,4,6,426,"(0, 407, 12, 38)",456,0.6337,0.7152,0.5003,1.0,0.0834,0.5141,1.0,83.4312
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,5,182,374,"(177, 369, 11, 11)",121,0.6144,0.5549,0.5205,0.69,1.0,0.4991,0.138,1133.0619
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,6,77,370,"(73, 363, 9, 15)",135,0.6814,0.7584,0.5511,1.0,0.2313,0.513,0.9929,231.2843
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,7,3,344,"(0, 337, 6, 14)",84,0.7253,0.8843,0.5147,1.0,0.3566,0.5086,0.625,356.5869
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,8,440,308,"(428, 298, 24, 20)",480,0.5369,0.3127,0.488,1.0,0.5669,0.5214,0.7613,566.8784
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,9,64,291,"(52, 286, 24, 10)",240,0.5582,0.3127,0.5544,1.0,0.5475,0.5128,0.6932,547.5059
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,10,469,283,"(441, 265, 57, 36)",2052,0.7535,0.9484,0.4842,1.0,0.5206,0.5192,0.7271,520.5697
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,11,30,268,"(21, 258, 19, 21)",399,0.7233,0.9435,0.502,1.0,0.1738,0.5263,0.912,173.7815
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,12,239,333,"(197, 256, 85, 154)",13090,0.5701,0.3179,0.4932,1.0,0.8621,0.5168,0.6179,862.0715
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,13,396,263,"(378, 247, 37, 32)",1184,0.5661,0.3113,0.4488,1.0,1.0,0.512,0.8052,1904.9951
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,14,99,250,"(88, 236, 23, 28)",644,0.489,0.0316,0.5085,1.0,1.0,0.4968,0.5607,1263.6488
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,15,383,238,"(371, 225, 25, 27)",675,0.5867,0.3179,0.5013,1.0,1.0,0.511,0.6687,1572.6003
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,16,354,223,"(339, 198, 31, 51)",1581,0.4795,0.1445,0.5026,1.0,0.5307,0.5077,0.4559,530.7065
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,17,112,211,"(98, 189, 29, 45)",1305,0.4533,0.0316,0.5108,1.0,0.6344,0.5015,0.6804,634.4372
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,18,255,187,"(247, 174, 16, 27)",432,0.4582,0.0316,0.5196,1.0,0.6529,0.5018,0.5614,652.9422
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,19,387,182,"(371, 167, 32, 31)",992,0.4819,0.0323,0.5503,1.0,0.7803,0.5055,0.6771,780.3421
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,20,234,154,"(223, 131, 23, 46)",1058,0.4834,0.0316,0.4924,1.0,1.0,0.5165,0.6315,1312.2976
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,21,212,128,"(209, 120, 7, 17)",119,0.4898,0.0316,0.5358,1.0,0.9123,0.5188,0.3575,912.2718
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,22,267,120,"(257, 108, 21, 24)",504,0.4932,0.0323,0.5381,1.0,0.9357,0.5066,0.6751,935.6939
saffron58_jpg.rf.cWlkzWTrrVJ0RoifE0Ax.jpg,23,421,71,"(415, 60, 13, 22)",286,0.4842,0.0316,0.4947,1.0,1.0,0.5006,0.5,1594.3104
saffron59_jpg.rf.62AnemRUCcxbZr7CEVIO.jpg,1,383,493,"(367, 474, 33, 38)",1254,0.5201,0.3127,0.5359,1.0,0.231,0.5249,0.848,231.0066
saffron59_jpg.rf.62AnemRUCcxbZr7CEVIO.jpg,2,313,109,"(306, 105, 15, 9)",135,0.6114,0.5308,0.4834,1.0,0.5638,0.4967,0.3439,563.8202
saffron5_jpg.rf.cWKKibsndZHEQUrfh39g.jpg,1,47,452,"(43, 444, 8, 17)",136,0.5551,0.5174,0.4815,1.0,0.0545,0.5065,0.5603,54.5174
saffron5_jpg.rf.cWKKibsndZHEQUrfh39g.jpg,2,96,307,"(90, 301, 12, 13)",156,0.5599,0.5224,0.483,1.0,0.0802,0.5081,0.3917,80.2066
saffron5_jpg.rf.cWKKibsndZHEQUrfh39g.jpg,3,397,162,"(391, 158, 13, 9)",117,0.5953,0.5485,0.5147,1.0,0.2315,0.5032,0.3352,231.5129
saffron5_jpg.rf.cWKKibsndZHEQUrfh39g.jpg,4,7,15,"(0, 0, 15, 31)",465,0.5681,0.5184,0.5222,1.0,0.0391,0.5031,0.3218,39.1446
saffron609_jpg.rf.SZGWbJUW5f1BiUNDvLty.jpg,1,462,505,"(450, 498, 24, 14)",336,0.5181,0.2985,0.524,1.0,0.3026,0.5067,0.6542,302.6365
saffron609_jpg.rf.SZGWbJUW5f1BiUNDvLty.jpg,2,13,328,"(0, 314, 27, 29)",783,0.4596,0.0226,0.4611,1.0,0.9027,0.5055,0.5085,902.6873
saffron609_jpg.rf.SZGWbJUW5f1BiUNDvLty.jpg,3,104,306,"(100, 300, 9, 13)",117,0.5451,0.3113,0.4872,1.0,0.6557,0.518,0.4876,655.7195
saffron609_jpg.rf.SZGWbJUW5f1BiUNDvLty.jpg,4,500,29,"(488, 12, 24, 35)",840,0.5058,0.3158,0.5084,1.0,0.1737,0.5176,0.7447,173.6502
saffron609_jpg.rf.SZGWbJUW5f1BiUNDvLty.jpg,5,232,7,"(227, 0, 10, 15)",150,0.547,0.3219,0.4838,1.0,0.6496,0.509,0.6948,649.5999
saffron609_jpg.rf.SZGWbJUW5f1BiUNDvLty.jpg,6,100,10,"(89, 0, 22, 20)",440,0.583,0.3219,0.5087,1.0,0.9232,0.511,0.9977,923.2131
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,1,500,507,"(488, 503, 24, 9)",216,0.7415,0.9616,0.5172,1.0,0.2394,0.5029,0.8067,239.3537
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,2,475,504,"(463, 499, 24, 10)",240,0.7268,0.9684,0.4839,1.0,0.185,0.504,0.693,185.0049
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,3,205,504,"(192, 497, 27, 15)",405,0.6829,0.6605,0.4911,1.0,0.7982,0.5056,0.58,798.186
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,4,7,504,"(0, 497, 14, 15)",210,0.7337,0.9616,0.4901,1.0,0.2563,0.5087,0.5048,256.2719
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,5,91,500,"(83, 495, 16, 11)",176,0.6679,0.6779,0.4694,1.0,0.6632,0.5058,0.4084,663.1873
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,6,123,503,"(110, 494, 27, 18)",486,0.7656,0.9715,0.4755,1.0,0.5916,0.5002,0.7254,591.6168
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,7,41,434,"(34, 430, 14, 9)",126,0.7563,0.9715,0.5044,1.0,0.3977,0.5052,0.4231,397.6818
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,8,122,431,"(111, 424, 23, 15)",345,0.6775,0.7352,0.4876,1.0,0.4958,0.5103,0.509,495.7517
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,9,159,425,"(136, 413, 47, 24)",1128,0.6453,0.7274,0.4645,1.0,0.2821,0.5148,0.6135,282.1208
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,10,21,415,"(13, 406, 17, 18)",306,0.6695,0.7387,0.4855,1.0,0.4101,0.5099,0.4839,410.0722
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,11,192,396,"(168, 385, 49, 23)",1127,0.6629,0.725,0.4696,1.0,0.4483,0.5214,0.5026,448.3026
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,12,43,378,"(37, 367, 13, 22)",286,0.724,0.9512,0.4971,1.0,0.1711,0.5164,0.2682,171.097
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,13,18,224,"(10, 218, 17, 13)",221,0.6082,0.6589,0.4802,1.0,0.095,0.5133,0.7586,94.9776
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,14,507,213,"(503, 204, 9, 18)",162,0.4742,0.3029,0.451,1.0,0.103,0.5017,1.0,102.9864
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,15,15,168,"(8, 163, 14, 11)",154,0.7137,0.9367,0.5173,1.0,0.0484,0.5091,0.5452,48.4105
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,16,26,139,"(0, 123, 53, 33)",1749,0.7084,0.9473,0.4731,1.0,0.1124,0.5087,0.368,112.3713
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,17,112,61,"(103, 51, 19, 21)",399,0.7114,0.9444,0.5036,1.0,0.0454,0.5143,0.2893,45.416
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,18,507,45,"(502, 39, 10, 12)",120,0.4627,0.2751,0.4722,1.0,0.0114,0.5042,0.6042,11.3559
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,19,384,13,"(375, 9, 18, 9)",162,0.478,0.2944,0.4731,1.0,0.093,0.5097,0.3746,92.9951
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,20,222,2,"(211, 0, 22, 4)",88,0.4674,0.2935,0.4519,1.0,0.0649,0.5013,0.6206,64.8955
saffron61_jpg.rf.4fndqY9fhRo4ruxQY0Bu.jpg,21,120,12,"(103, 0, 34, 25)",850,0.5018,0.9314,0.4894,0.007,0.0308,0.5071,0.0014,30.7634
saffron62_jpg.rf.bg0o3hh0KpgZu2haTPNH.jpg,1,257,471,"(248, 467, 18, 9)",162,0.4732,0.1317,0.4992,0.7619,0.9997,0.4984,0.1524,999.6534
saffron62_jpg.rf.bg0o3hh0KpgZu2haTPNH.jpg,2,82,360,"(70, 350, 25, 21)",525,0.4556,0.1495,0.4954,1.0,0.2988,0.4946,0.5184,298.7785
saffron62_jpg.rf.bg0o3hh0KpgZu2haTPNH.jpg,3,463,90,"(458, 84, 10, 12)",120,0.4715,0.8003,0.5416,0.0,0.0182,0.4986,0.0,18.1663
saffron63_jpg.rf.92GlucZxAiow6m9Hlc07.jpg,1,272,382,"(268, 374, 9, 17)",153,0.5032,0.5549,0.5014,0.3941,0.5471,0.498,0.0788,547.1043
saffron63_jpg.rf.92GlucZxAiow6m9Hlc07.jpg,2,473,325,"(458, 312, 31, 26)",806,0.5006,0.3764,0.464,1.0,0.0651,0.5195,0.6952,65.0645
saffron63_jpg.rf.92GlucZxAiow6m9Hlc07.jpg,3,3,161,"(0, 155, 7, 13)",91,0.4925,0.2791,0.5488,1.0,0.0267,0.4996,0.9723,26.6534
saffron65_jpg.rf.dakWufRuWFPq0xPVjmL5.jpg,1,8,331,"(1, 326, 15, 10)",150,0.4752,0.0226,0.4779,1.0,1.0,0.5059,0.8719,1355.5488
saffron65_jpg.rf.dakWufRuWFPq0xPVjmL5.jpg,2,70,283,"(53, 263, 34, 41)",1394,0.5259,0.3179,0.4713,1.0,0.4967,0.5191,0.975,496.6887
saffron65_jpg.rf.dakWufRuWFPq0xPVjmL5.jpg,3,112,133,"(39, 65, 146, 136)",19856,0.5184,0.3127,0.4867,1.0,0.3862,0.5154,0.4944,386.211
saffron66_jpg.rf.eaqqlC62XoSa3vgStq8s.jpg,1,305,134,"(298, 113, 14, 42)",588,0.701,0.8911,0.4999,1.0,0.1413,0.5267,0.5449,141.2649
saffron66_jpg.rf.eaqqlC62XoSa3vgStq8s.jpg,2,105,95,"(98, 83, 15, 24)",360,0.4924,0.3127,0.4524,1.0,0.2458,0.516,0.8138,245.7508
saffron66_jpg.rf.eaqqlC62XoSa3vgStq8s.jpg,3,115,73,"(108, 68, 15, 11)",165,0.5206,0.3127,0.4875,1.0,0.4056,0.5096,0.6667,405.5718
saffron67_jpg.rf.HBAIUWZqiKcWlPrtCyym.jpg,1,238,322,"(190, 255, 97, 134)",12998,0.4869,0.3061,0.4672,1.0,0.1619,0.5235,0.5314,161.8939
saffron68_jpg.rf.48wBFZ6aNudaMotDumaN.jpg,1,347,506,"(338, 501, 19, 11)",209,0.582,0.3016,0.561,1.0,0.8014,0.5024,0.7249,801.3641
saffron68_jpg.rf.48wBFZ6aNudaMotDumaN.jpg,2,128,496,"(82, 480, 92, 32)",2944,0.512,0.2985,0.4827,1.0,0.3855,0.515,0.3517,385.4686
saffron68_jpg.rf.48wBFZ6aNudaMotDumaN.jpg,3,439,458,"(366, 404, 146, 108)",15768,0.4967,0.3127,0.4548,1.0,0.2812,0.5279,0.7195,281.1535
saffron68_jpg.rf.48wBFZ6aNudaMotDumaN.jpg,4,494,367,"(477, 346, 35, 42)",1470,0.5305,0.3037,0.4887,1.0,0.5319,0.5156,0.509,531.8519
saffron68_jpg.rf.48wBFZ6aNudaMotDumaN.jpg,5,508,293,"(504, 279, 8, 29)",232,0.4513,0.0278,0.5104,1.0,0.629,0.5031,0.6254,628.9792
saffron6_jpg.rf.2r2OtPisNOqLgfEFSUZX.jpg,1,487,417,"(479, 412, 16, 10)",160,0.7073,0.9499,0.4906,1.0,0.0308,0.4981,0.2841,30.7745
saffron6_jpg.rf.2r2OtPisNOqLgfEFSUZX.jpg,2,40,331,"(35, 326, 11, 10)",110,0.5813,0.5454,0.5268,1.0,0.0604,0.5075,0.7391,60.3888
saffron6_jpg.rf.2r2OtPisNOqLgfEFSUZX.jpg,3,49,192,"(43, 186, 13, 12)",156,0.7029,0.8921,0.5381,1.0,0.0236,0.5025,0.8467,23.5796
saffron6_jpg.rf.2r2OtPisNOqLgfEFSUZX.jpg,4,112,170,"(107, 163, 11, 14)",154,0.7069,0.9499,0.4944,1.0,0.0139,0.5025,0.9348,13.8828
saffron6_jpg.rf.2r2OtPisNOqLgfEFSUZX.jpg,5,445,40,"(441, 34, 9, 12)",108,0.7158,0.8987,0.5354,1.0,0.1393,0.503,0.5714,139.3007
saffron6_jpg.rf.2r2OtPisNOqLgfEFSUZX.jpg,6,332,35,"(326, 31, 13, 8)",104,0.7173,0.9499,0.5143,1.0,0.0488,0.4997,0.804,48.7571
saffron6_jpg.rf.2r2OtPisNOqLgfEFSUZX.jpg,7,403,37,"(396, 25, 14, 25)",350,0.7315,0.9606,0.5241,1.0,0.1185,0.5083,0.8233,118.4754
saffron70_jpg.rf.mLYK7KTZhVzsjDwqK5OG.jpg,1,366,316,"(358, 310, 17, 13)",221,0.7345,0.9512,0.4892,1.0,0.3042,0.4956,0.2469,304.2019
saffron70_jpg.rf.mLYK7KTZhVzsjDwqK5OG.jpg,2,98,242,"(93, 235, 10, 15)",150,0.4954,0.2985,0.4869,1.0,0.2052,0.4952,0.8131,205.1748
saffron70_jpg.rf.mLYK7KTZhVzsjDwqK5OG.jpg,3,331,221,"(320, 212, 23, 19)",437,0.6471,0.7546,0.5026,1.0,0.0704,0.51,0.4986,70.4385
saffron70_jpg.rf.mLYK7KTZhVzsjDwqK5OG.jpg,4,128,192,"(119, 180, 19, 24)",456,0.5823,0.3868,0.4682,1.0,0.8306,0.5123,0.302,830.5686
saffron70_jpg.rf.mLYK7KTZhVzsjDwqK5OG.jpg,5,263,155,"(255, 136, 16, 38)",608,0.4956,0.2926,0.5063,1.0,0.1603,0.5082,0.8936,160.3103
saffron70_jpg.rf.mLYK7KTZhVzsjDwqK5OG.jpg,6,430,114,"(414, 78, 33, 72)",2376,0.4871,0.3054,0.4854,1.0,0.1028,0.514,0.5622,102.8439
saffron70_jpg.rf.mLYK7KTZhVzsjDwqK5OG.jpg,7,356,60,"(345, 55, 22, 11)",242,0.5226,0.9499,0.5164,0.0,0.0935,0.5014,0.0,93.4665
